,content
115,"🎈NextRise 2023, Seoul 파트너 행사🎈워크샵, 데모데이, 전문가 강연, VC 심사역 교육 프로그램 등20여개 기업에서 주최하는 다양한 행사를 만나보세요!NextRise 2023, Seoul 파트너 행사 주최 기업을 소개합니다.📌 한국콘텐츠진흥원👉🏻 행사명 : 콘텐츠 기업 투자유치 IR 피칭행사👉🏻 일시 : 6월 1일(목) 오후 2시~오후 5시👉🏻 장소 : 코엑스 1층 그랜드볼룸 104~105호👉🏻 행사 내용 : 한국콘텐츠진흥원과 KDB산업은행이 함께 넥스트라이즈 2023에서 콘텐츠 기업을 위한 IR피칭 무대를 마련했습니다. <콘텐츠 전문 피칭 플랫폼 케이녹(KNOC) 스페셜라운드>에서 창의적인 아이디어로 K-콘텐츠의 미래를 그려갈 유명한 콘텐츠 기업들을 만나보세요.💡더 많은 프로그램과 자세한 내용은 NextRise 2023, Seoul 공식 홈페이지 > Side Event > 파트너 행사에서 확인할 수 있습니다.파트너 행사 바로 보기 : https://www.nextrise.co.kr/ko/event/list?p=4&cf=0&type=Title#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
116,"🎈NextRise 2023, Seoul 파트너 행사🎈워크샵, 데모데이, 전문가 강연, VC 심사역 교육 프로그램 등20여개 기업에서 주최하는 다양한 행사를 만나보세요!NextRise 2023, Seoul 파트너 행사 주최 기업을 소개합니다.📌 (사)한국프롭테크포럼👉🏻 행사명 : Be better with proptech startup👉🏻 일시 : 6월 1일(금) 오후 2시~오후 6시👉🏻 장소 : 코엑스 1층 그랜드볼룸 101호👉🏻 행사 내용 : 매년 정기적으로 진행하고 있는 프롭테크 피칭데이 행사는 투자업계에 프롭테크 스타트업 트렌드 및 가능성, 비전 등을 보여주고, 프롭테크 스타트업에게는 VC, 투자사뿐만 아니라 사업에 도움이 될 수 있는 관련 협력사와의 네트워킹 및 비즈니스 기회를 제공합니다.분야별 다양한 프롭테크 스타트업의 피칭 발표가 진행되며, 특히 2부에서는 'ESG'에 초점을 맞추고 주제에 부합하는 전문가 특별강연과 프롭테크 스타트업 피칭 발표로 구성할 예정입니다. 👉🏻 신청방법- 피칭 발표 참여 링크(https://forms.gle/jY7swNAN4q1emWmn9)- 행사 참관 신청 링크(https://forms.gle/RwaBzQpzj863SFx56) 👉🏻 참가자 참관 접수 시간 : ~5. 30.(화)💡더 많은 프로그램과 자세한 내용은 NextRise 2023, Seoul 공식 홈페이지 > Side Event > 파트너 행사에서 확인할 수 있습니다.파트너 행사 바로 보기 : https://www.nextrise.co.kr/ko/event/list?p=4&cf=0&type=Title#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
117,"🎈NextRise 2023, Seoul 파트너 행사🎈워크샵, 데모데이, 전문가 강연, VC 심사역 교육 프로그램 등20여개 기업에서 주최하는 다양한 행사를 만나보세요!NextRise 2023, Seoul 파트너 행사 주최 기업을 소개합니다.📌 서울창조경제혁신센터👉🏻 행사명 : 신산업·초격차 스타트업 육성과 관련된 인사이트 제공👉🏻 일시 : 6월 1일(목) 오전 10시 30분~오후 12시 30분👉🏻 장소 : 코엑스 1층 그랜드볼룸 101호👉🏻 행사 내용 : 소재·부품·장비 스타트업 100 사업의 지난 성과를 공유하고 신산업·초격차 스타트업 육성과 관련된 인사이트를 제공합니다.👉🏻 신청방법 : 서울창조경제혁신센터 홈페이지(https://forms.gle/ezQoTmkfTW13v5M66)👉🏻 접수기간 : 2023.5.22.~5.31. 💡더 많은 프로그램과 자세한 내용은 NextRise 2023, Seoul 공식 홈페이지 > Side Event > 파트너 행사에서 확인할 수 있습니다.파트너 행사 바로 보기 : https://www.nextrise.co.kr/ko/event/list?p=4&cf=0&type=Title#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
118,"🚀NextRise 2023, Seoul 사전등록 이벤트🚀넥스트라이즈는 국내 최대의 벤처, 스타트업 페어로서 기업가, 투자자 산업계 리더, 생태계 관계자들이 함께 모여 네트워크를 형성하고, 인사이트를 공유하며, 파괴적 혁신을 선보이는 스타트업 축제입니다!국내외 다양한 스타트업 생태계 구성원이 한 자리에 모이는 글로벌 페어<NextRise 2023, Seoul> 사전 등록하고 경품 받으세요!✔️참여방법1. 넥스트라이즈 SNS 팔로우하기2. 넥스트라이즈 홈페이지 회원가입/사전등록 PR3. 이벤트 게시글에 가입 이메일 주소 댓글 남기기※홈페이지에 회원가입 한 이메일을 댓글로 남겨주세요!※✔️이벤트 기간 : 2023.05.10~2023.05.24✔️당첨자 발표 : 2023.05.31✔️경품:1등 - 네이버 포인트 만원 (20명)2등 - 커피 쿠폰 (30명)※ 당첨자는 랜덤으로 선정됩니다.※ 당첨자는 SNS채널 통합으로 선정됩니다.※ 이벤트 응모 후, 아이디 변경/삭제/비공개시 당첨자에서 제외 됩니다※ 중복 당첨 불가하며, 정보 회신 후 동일인 확인 시 경품은 1개만 지급됩니다.※ 개인정보 제공 동의 시에만 경품이 발송됩니다. 잘못 기재된 정보로 인해 당첨자 선정에서 제외되었을 경우 책임지지 않습니다.#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
119,🏦 마스크 쓰나 안쓰나 일은 하기 싫음...👩🏻‍💼👨🏻‍💼👩🏻‍💻👨🏻‍💻#서뱅크 #사람들이잘모르는은행이야기 #은행원-#코로나 #마스크 #마스크좋은데 #마스크싫음#마스크와평생함께하다가퇴사때벗고싶음#맨얼굴사람들아직어색해 #맨얼굴적응중-#농협 #신한은행 #우리은행 #국민은행 #대구은행 #기업은행#새마을금고 #우체국 #하나은행 #신협 #산업은행 #경남은행#전북은행 #수협 #부산은행 #제주은행 #광주은행
120,"#workinghard #UAEKOREASIPForumHosted by Korea Development Bank, we were delighted to welcome the Abu Dhabi delegation to Korea along with His Excellency Ambassador of UAE to South Korea🙏🏻#열일 #조통 #조MC #산업은행이번달 유난히 금융권 행사가 많네요😂제가 왜 이 일을 이리도 좋아하고몸을 혹사시키면서도 무리해서라도 일을 좋아할까가끔씩 생각이 들때가 있어요근데 이번 행사하면서 그에 대한 해답을 찾았어요많은 경우 클라이언트들은 (특히나 영어를 잘하는 집단인 경우 더욱 더)000라는 금액을 내고 소위 말하는 “전문 사회자”를 쓰는 것에 대해색안경을 쓰고 의심의 눈초리를 가지는 경우가 많아요일을 잘 하는 분들은 특히나 돌다리 여러번 두드려 보는 분들이기에본인이 준비하는 행사에.. 비 전문가가 그것도 그저  언어만 장점으로 내세우는 사회자를 세우면 혹시나 실수 하는거 아닌가… 걱정들을 하시죠사람이 눈빛으로 많은 이야기를 하거든요. 근데 도착해서 리허설을 하고, 고민 부분을 같이 고민해 주고내가 생각했던 고민 해결 솔루션을 제안하고돌발상황에 준비해서 대처하다 보면그 의심과 걱정의 눈빛이 어느 순간편안하게 바뀌고, 또 더 나아가서 미리 이것저것 나서서 챙기다 보면, 안도와 존중의 눈빛으로 다시 한번 변해요. 근데 그 눈빛의 변화와 신뢰와 존중을 하고 있다는 무언의 제스쳐가 어찌나 든든하고 그 어떤 백마디 칭찬 보다도 좋은지. 결국에는 모든 스탭들이 웃으면서 그렇게 쳐다보고몇개월간 준비했던 팀이 얼굴에서 피로감 대신편안하게 행사를 마무리한다는 느낌을 받으면“이 맛에 한다 즌쯔 ㅋㅋㅋㅋ“감 떨어지지 않게 더 열심히 해야겠어요🤭😅#분발합시데이#항상한발만앞서가기#hustleharderhustlesmarter#조주연통역사 #조주연엠씨 #영어사회 #동시통역사 #국제회의통역사 #국제회의엠씨 #통역사의일상 #영어MC #thelifeofaninterpreter #conferenceinterpreter #simultaneousinterpreter #livelifetothefullest #englishMC #masterofceremonies"
121,"#리그램 - @mss.go.kr by @get_regrammer이태원의 새로운 도약을 응원하며활력을 불어넣기 위한 '이태원 회식 챌린지'다음 주자로,최상대 기획재정부 제2차관님,강석훈 산업은행 회장님,주은기 삼성전자 상생협력센터장님,그리고 국방부를 추천합니다. 함께 해주세요~#헤이이태원 #잇_태원 #회식챌린지 #eat_taewon #기획재정부 #국방부 #산업은행 #삼성전자"
122,"이태원의 새로운 도약을 응원하며활력을 불어넣기 위한 '이태원 회식 챌린지'다음 주자로,최상대 기획재정부 제2차관님,강석훈 산업은행 회장님,주은기 삼성전자 상생협력센터장님,그리고 국방부를 추천합니다. 함께 해주세요~#헤이이태원 #잇_태원 #회식챌린지 #eat_taewon #기획재정부 #국방부 #산업은행 #삼성전자"
123,[23.5.17 산업은행 부산이전 추진현황 점검회의]오늘 오전 국회의원회관에서 '한국산업은행 부산이전'과 관련해 추진현황을 점검하는 회의가 열렸습니다. 부산시와 산업은행측으로부터 경과를 보고 받고 향후 과제를 부산 지역 국회의원님들과 논의하였습니다. 국가의 균형발전 실현과 동시에 부산이 글로벌 금융허브 도시로 도약할 수 있도록 한국산업은행 본사 이전을 위해 최선을 다해 챙겨나가겠습니다.#부산 #정동만 #국회의원 #기장군 #국민의힘 #부산국회의원 #산업은행 #부산이전 #추진현황 #점검회의 #균형발전 #글로벌 #금융허브도시
124,디지털 뱅킹이 어려우시다고요?😥ㅤ디지털 격차를 해소해 디지털 금융 이용에 불편함이 없도록KDB산업은행은 디지털 Helper 창구를 운영하고 있어요! 🤝ㅤㅤ#KDB산업은행 #산업은행 #KDB #디지털금융 #디지털뱅킹 #디지털금융이용가이드 #HDMI미러링시스템 #디지털격차해소 #디지털Helper창구 #홍파스 #홍보파트너스 #홍파스6기 #홍보파트너스6기 #서포터즈 #대학생서포터즈
125,"📢NextRise 2023, Seoul 채용설명회 안내NextRise 2023, Seoul에서 스타트업을 이끌어갈 인재를 찾습니다!국내 최대 글로벌 스타트업 페어 NextRise2023, Seoul에서 스타트업 기업 채용설명회가 열립니다.유망 스타트업에서 혁신을 선도하는 인재로 성장하고자 하는 분들을 초대합니다!✔️ 날짜 : 2023년 6월 1일(목) ~ 2일(금), 10:00 ~ 17:00✔️ 장소 : 서울, 삼성동 코엑스 2층, 컨퍼런스룸(북) 209A, 209B, 210✔️ 참가대상 : 스타트업에 취업하고자 하는 구직자(신입 또는 경력자)✔️ 발표기업 : 총 44개 스타트업 기업 참여※ 행사 당일 전시부스로도 만나보실 수 있습니다.✔️ 부대행사 : 제네시스랩 AI 무료 모의면접✔️ 채용설명회 관람 사전 신청: (클릭!👉) NextRIse 2023, Seoul : https://walla.my/survey/UWHqjrtLxvLKTu0eOnJS✔️ 채용설명회 발표기업 리스트 및 스케줄 확인 : (클릭!👉) https://docs.google.com/spreadsheets/d/124F7LvFT_F3w1xjkbFe5vxdjeeL5UWzIOvpHKXULhLs/htmlview#사업협력 #투자유치 #오픈이노베이션 #스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자 #유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK #nextrise2023 #채용설명회 #스타트업취업"
126,"5월 첫 번째 #KDB소식 발간!가정의 달을 맞아 엄마, 동생, 남편, 선배 등소중한 사람에게 전달하는 사랑의 마음을담아봤어요. 마음이 따뜻해지는 느낌 ~;♥️알차게 준비한 KDB소식, 지금 확인해보세요!(네이버에서 KDB산업은행 검색 후'블로그' 항목을 클릭해주세요!)#KDB #산업은행 #가정의달 #가족 #사랑 #마음"
127,KDB산업은행은 🌏ESG 경영에 앞장서는 금융 기관의 역할을 수행하고 있어요.ㅤ그 일환의 하나로 🌊다도해 해상 국립공원 생태계 복원사업에후원금을 전달하였어요.ㅤ더 자세한 KDB산업은행의 ESG 경영 내용이 궁금하다면카드 뉴스를 확인해주세요! 🔍ㅤ#KDB산업은행 #산업은행 #KDB #ESG #다도해해상국립공원 #다도해해상국립공원후원 #탄소중립 #해양생태계중요성 #환경보호 #대전하수처리장시설현대화민간투자사업금융약정체결 #2023녹색정책금융활성화사업 #KDB산업은행환경보호목표 #홍파스 #홍보파트너스 #홍파스6기 #홍보파트너스6기 #서포터즈 #대학생서포터즈
128,"🎈NextRise 2023, Seoul 파트너 행사🎈워크샵, 데모데이, 전문가 강연, VC 심사역 교육 프로그램 등20여개 기업에서 주최하는 다양한 행사를 만나보세요!NextRise 2023, Seoul 파트너 행사 주최 기업을 소개합니다.📌 SK텔레콤👉🏻 행사명 : ESG Korea Startup Demo-day👉🏻 일시 : 6월 2일(금) 오후 2시 30분~오후 5시👉🏻 장소 : 코엑스 1층 그랜드볼룸 102호👉🏻 행사 내용 : ESG Korea는 ESG 스타트업의새로운 가치를 발견하기 위해, SK텔레콤과 ESG 스타트업 생태계의 Top-tier Player가 함께하는 대한민국 대표 ESG 전문 Startup Accelerator 프로그램입니다. ESG Korea Alliance의 세미나, ESG를 실천하고 있는 Startup의 피칭 등, ESG Startup 업계의 생생한 이야기를 들어봅니다.💡더 많은 프로그램과 자세한 내용은 NextRise 2023, Seoul 공식 홈페이지 > Side Event > 파트너 행사에서 확인할 수 있습니다.파트너 행사 바로 보기 : https://www.nextrise.co.kr/ko/event/list?p=4&cf=0&type=Title #사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
